scorer,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30
1423,229.91261,262.81815,0.66911715,264.83008,262.13287,0.5527743,261.2886,254.17499,0.27908504,251.5049,290.0379,0.77921593,227.61525,315.5869,0.64367354,282.95914,290.01312,0.3381473,270.57028,331.6005,0.35945758,310.56845,205.30684,0.3952823
1424,230.2007,262.8865,0.6177462,265.26825,263.48923,0.5405644,233.85832,256.41956,0.29753804,251.87032,291.0867,0.76939285,226.88507,314.49384,0.6507849,277.37872,321.43,0.348605,269.01956,333.57828,0.37956598,310.61227,205.36078,0.40257117
1425,230.1631,262.0849,0.56599236,265.31232,263.10724,0.54906785,230.8661,253.76,0.34432754,252.16315,290.9083,0.7520452,225.72742,315.18033,0.6579446,261.58716,339.13226,0.40759414,231.96712,335.82,0.3421239,310.6351,205.33131,0.4057065
1426,230.0369,261.34232,0.5100415,266.6056,263.05066,0.52574503,231.10207,252.17105,0.38937676,252.19775,289.3435,0.73026997,225.51315,314.64566,0.67038023,277.2812,321.39166,0.43095636,268.37445,334.31915,0.35861295,310.61365,205.32729,0.40221563
1427,229.24236,262.20242,0.5718992,263.7683,262.20193,0.54221606,230.2227,253.17494,0.3780103,250.95656,290.2285,0.7490134,226.25928,316.5167,0.6772117,282.34888,289.73828,0.34622678,269.7628,333.65283,0.41183263,310.6072,205.3362,0.40526682
1428,229.19426,260.89612,0.5819145,265.0035,262.34293,0.53216684,230.97934,251.36913,0.39280427,250.86441,289.06143,0.72976905,225.51982,317.0041,0.6712033,284.27396,310.23294,0.41345024,269.29797,333.41165,0.3745303,310.5793,205.32274,0.40252358
1429,229.22795,261.04517,0.56808627,264.33966,262.14978,0.5110535,231.0235,251.44289,0.39160234,251.35779,289.4587,0.7248574,225.29996,315.32428,0.684752,260.6644,338.92725,0.3994129,232.24503,336.6893,0.35561922,310.60965,205.33916,0.40417096
1430,230.55582,259.64102,0.524459,265.94394,265.6365,0.5195712,232.62271,249.92168,0.45301262,250.92868,290.5742,0.7481283,225.18741,313.62817,0.65438473,276.91248,320.8255,0.36738232,269.10883,332.68268,0.35540697,310.6798,205.3817,0.40560648
1431,231.78036,259.33875,0.48757938,266.36304,262.58038,0.5735374,233.7449,249.53368,0.46304375,250.83313,289.386,0.7587968,224.20157,312.19125,0.6670463,282.91678,312.77347,0.43392584,260.61816,337.88516,0.37501156,310.6344,205.38138,0.39881313
1432,230.34557,259.5742,0.45503175,264.57648,258.68332,0.52903026,231.65161,250.06976,0.45368037,250.86104,288.52872,0.7910169,225.39197,312.40057,0.6618832,282.3544,312.81696,0.40675163,261.53445,337.4581,0.36627123,310.6532,205.28642,0.39261505
1433,229.39711,260.02597,0.53417236,263.85168,255.33719,0.5758504,230.74028,251.5159,0.39148167,249.71909,288.38705,0.7702372,225.64781,313.44354,0.6673526,281.62692,288.359,0.41641292,263.48697,336.95346,0.3801747,310.70782,205.1633,0.3773499
1434,229.17441,260.41974,0.59065044,262.26288,254.4744,0.6078811,230.28378,251.59491,0.33885843,249.84586,287.59906,0.7710879,225.02353,313.7479,0.6876747,281.9995,288.30698,0.42546368,267.44702,333.8933,0.4056872,310.65643,205.20425,0.37914094
1435,229.63187,260.36096,0.54455864,263.55035,254.17613,0.56177276,230.01704,252.02576,0.3206412,250.09184,287.43292,0.7635707,225.7995,313.4914,0.6955095,282.1039,288.40585,0.431331,263.63776,337.17944,0.49252513,310.70535,205.13135,0.37086052
1436,229.51706,260.4139,0.564839,262.4042,253.68861,0.59628445,230.37816,251.72343,0.32092372,250.45125,287.3272,0.77178216,225.31187,312.10156,0.68946356,282.82285,312.01913,0.4232166,261.54318,337.8371,0.49303776,310.64923,205.19174,0.37711516
1437,230.21967,259.81137,0.55519694,263.66553,253.21346,0.57410365,263.0105,249.61432,0.3117976,250.1913,287.03427,0.75193423,225.12143,311.78787,0.68665904,283.1726,311.12137,0.45425627,261.72992,337.86258,0.5128099,310.7576,205.0785,0.36184824
1438,230.2677,259.69543,0.54899925,263.54572,252.72922,0.6233683,231.1896,250.7424,0.33184138,250.01941,286.21658,0.7593528,223.92699,312.59735,0.7049877,282.24634,289.39224,0.46564758,263.45056,336.8699,0.54090214,310.80005,205.04524,0.35844055
1439,229.98656,259.8368,0.58771557,262.50827,252.91338,0.6488724,231.42813,250.47247,0.3391103,249.9879,285.92157,0.7653538,223.8334,312.37094,0.70628864,282.35583,289.5482,0.47964904,263.41028,336.60638,0.5272635,310.68198,205.14728,0.36707392
1440,229.87,258.853,0.59355736,263.50653,252.06635,0.6079958,261.86856,249.17136,0.31134045,249.98683,285.0215,0.74765545,223.71057,311.55295,0.7023474,285.31094,304.44095,0.47746566,262.65897,336.66333,0.53695506,310.85883,204.98305,0.3544383
1441,229.24168,258.72363,0.6367072,262.61963,251.33185,0.62462616,231.31963,249.21576,0.3110924,249.38496,283.7719,0.74305177,225.04358,312.8071,0.73873013,285.3504,292.76987,0.51563054,263.36948,336.60443,0.5367718,307.13235,177.95828,0.40413934
1442,228.60063,258.97137,0.6988743,261.51187,251.21184,0.65821135,231.37624,248.90126,0.333092,249.8496,283.52124,0.7477457,224.52542,312.1967,0.72852725,282.63605,289.4048,0.48206878,261.72903,336.59344,0.56159866,307.11615,177.96887,0.40480983
1443,230.34494,258.22968,0.5658631,264.25974,251.93883,0.560959,262.92694,248.13419,0.3626687,249.05623,284.60007,0.7253174,224.15627,311.3437,0.71897334,282.316,290.10315,0.48479617,261.40958,336.70157,0.5654279,307.14575,177.96239,0.3990186
1444,232.81233,259.4643,0.5057309,264.95667,252.42477,0.5722131,263.53433,249.0301,0.3137167,250.11755,285.6641,0.75247675,223.99583,311.07666,0.69784474,286.7285,305.5261,0.6262858,262.1861,337.20276,0.6049371,307.1749,178.00328,0.39602706
1445,232.82072,260.04187,0.5304593,264.94125,252.76839,0.54857254,263.41415,249.10542,0.34836328,250.2536,286.2554,0.7398613,224.24622,311.46463,0.704981,286.1993,305.80402,0.6661224,261.54782,337.6669,0.6001082,307.1712,178.00964,0.39730918
1446,232.8095,258.8112,0.5427758,265.77155,252.15361,0.5288688,265.00662,248.08536,0.3675334,249.73909,285.2565,0.7199192,224.51704,311.4275,0.712846,285.07968,306.2907,0.60925263,261.38367,337.4737,0.6153707,307.14893,177.98215,0.3977078
1447,231.97661,258.8489,0.5561429,265.23627,252.1223,0.5584783,264.07016,247.3239,0.40139112,250.35023,284.64032,0.73594105,225.00845,311.58884,0.73433983,287.67093,305.7298,0.6665016,261.89185,337.3719,0.572481,307.1173,177.96735,0.3996362
1448,229.8825,259.8793,0.6193772,263.96283,251.84482,0.5757646,262.05115,248.5566,0.3642418,250.92801,285.39563,0.7333906,224.8706,311.93475,0.730362,287.46298,305.42026,0.6154175,261.43057,337.87344,0.5864657,307.13458,177.99168,0.4019336
1449,231.57681,259.9847,0.5989396,264.76935,252.4732,0.5595447,263.25717,247.59332,0.40134394,250.66734,285.8818,0.72102296,226.00107,313.16168,0.72984314,287.34866,302.0439,0.573792,261.4735,338.31314,0.52221626,307.12567,177.98083,0.4020428
1450,232.73094,261.08157,0.5491603,266.00806,252.97507,0.5541028,265.40915,247.85724,0.40948716,251.33412,286.4951,0.7537375,225.86559,312.15103,0.7123828,287.3827,306.50537,0.50725204,261.75244,338.597,0.5275607,307.1448,177.962,0.3969805
1451,231.45633,262.2427,0.68082297,264.57324,253.22644,0.5472569,263.7634,247.18317,0.49965495,251.17642,287.54898,0.71472937,226.28835,313.68268,0.69855773,288.18362,301.18433,0.5943898,263.83945,338.2133,0.43535143,307.1129,177.93945,0.39871797
1452,231.62323,263.01093,0.7445626,264.28262,252.11462,0.5284455,262.9549,245.40047,0.5804314,251.67401,288.00732,0.6747468,227.5385,317.04733,0.7062245,288.59735,302.445,0.6779374,261.35898,340.1192,0.5117281,307.077,177.88818,0.39876285
1453,231.55827,265.45633,0.81443024,262.5633,252.94531,0.5472958,260.5113,247.22916,0.5241523,254.68208,287.7263,0.66876656,227.52953,317.32053,0.6958962,290.29178,309.63153,0.6043748,265.80667,339.73492,0.44413194,307.11194,177.93185,0.39396134
1454,229.86684,270.7577,0.77077,259.73148,254.07648,0.5767769,257.77054,251.76707,0.40412772,254.74728,289.62122,0.76497257,228.90913,320.24677,0.69267964,290.10757,301.09323,0.5970941,271.8488,338.3537,0.41730058,310.52335,205.40208,0.40986583
1455,231.39284,273.80835,0.7653278,259.3939,254.44023,0.6048225,256.54022,252.4106,0.38644403,256.5881,291.3064,0.7632047,232.3009,322.9564,0.66424316,290.10062,309.3753,0.6058742,272.39835,339.79828,0.48745796,310.52448,205.43188,0.414938
1456,232.55437,276.3289,0.72069263,259.94504,255.581,0.6059227,256.52634,252.79587,0.42106566,256.0938,293.3425,0.7721115,234.4828,324.74014,0.6483048,291.28683,314.95517,0.4787324,281.16122,338.86987,0.50782514,310.51083,205.42714,0.40781152
1457,232.20964,278.5521,0.70803005,259.00528,256.19305,0.5914901,256.04263,253.67938,0.38868138,256.4472,294.02753,0.7788496,236.77107,327.07654,0.6637703,286.4121,288.17392,0.46040952,281.3407,339.16766,0.5225948,310.534,205.43044,0.41495433
1458,232.70183,279.99106,0.748836,257.9918,258.03912,0.5908861,253.59612,253.81007,0.350973,256.8106,294.0153,0.7592253,238.90068,329.06064,0.6370033,289.8386,293.57224,0.44770584,281.0862,340.15863,0.562045,310.58026,205.43736,0.4203175
1459,231.1312,280.98883,0.78013855,257.12036,258.81073,0.6371666,242.22383,260.32275,0.37460473,257.12418,293.75342,0.76290065,237.48155,327.27457,0.6640843,292.48856,313.60306,0.4484833,281.7058,339.69284,0.56875366,310.59097,205.43005,0.42019227
1460,230.71964,280.5938,0.7765361,257.1911,258.9603,0.6389985,241.10971,260.80722,0.3629911,256.26636,293.9445,0.78382945,239.06006,329.94598,0.72624934,292.4391,314.20642,0.4950978,281.2284,339.87067,0.54746926,310.59354,205.41588,0.42155817
1461,231.6158,281.52686,0.758044,257.05624,258.83777,0.67691225,241.8048,260.9812,0.38710997,257.50345,293.22284,0.7749749,240.05618,331.1562,0.6716818,291.2599,293.5994,0.49297696,281.27762,340.24472,0.573513,310.61508,205.42989,0.42359662
1462,231.10434,281.0843,0.77471435,257.50278,257.93906,0.61886024,252.89536,253.61484,0.37850982,257.34836,292.6082,0.7779365,239.82498,329.54807,0.68392247,291.89984,292.76428,0.53452045,281.77713,339.37668,0.56675786,310.59814,205.45093,0.423618
1463,229.71709,280.33466,0.79261106,257.2972,257.52902,0.5886949,252.66386,253.15762,0.3799421,256.2249,292.22052,0.7623925,237.37505,327.0536,0.7269494,290.38748,292.3003,0.4902157,280.97546,338.73276,0.5296804,310.61023,205.39714,0.42053014
1464,229.36336,281.62872,0.7895294,255.96056,257.53925,0.6645718,241.31148,258.22977,0.40317318,257.88525,290.6788,0.75732744,237.95103,328.2032,0.78315943,291.46066,292.11035,0.57585853,273.68823,342.92587,0.5248183,310.62863,205.43915,0.42396685
1465,230.16428,284.23785,0.7517811,255.14514,256.87274,0.6409884,243.20721,258.56482,0.40288544,256.8403,291.8451,0.7192967,238.86452,329.92294,0.7997649,291.4847,291.14713,0.59663814,274.744,342.16486,0.51055455,310.6385,205.44753,0.42704
1466,231.15913,285.52365,0.78668314,253.45915,257.438,0.7371897,244.48132,259.3794,0.35467717,258.1678,292.89963,0.73280144,241.7544,333.22464,0.79520804,291.6866,290.70148,0.58182025,281.6333,339.26587,0.5734894,310.6736,205.44836,0.42721123
1467,229.01503,290.96497,0.91454256,248.32037,259.76035,0.71329856,245.74542,257.73172,0.40539554,256.78217,293.27832,0.72370315,247.47174,336.86606,0.8916048,289.2326,287.75458,0.59297734,281.72125,340.11618,0.5979828,310.65118,205.5327,0.429597
1468,228.5163,290.54144,1.0,245.67186,258.8642,0.78733045,239.43669,259.13834,0.40136474,256.86078,292.39038,0.74890393,247.61201,336.73996,0.8748556,289.23947,287.401,0.63041514,281.99246,339.84366,0.6072569,310.71704,205.50896,0.43342447
1469,225.08746,292.5952,1.0,236.83725,259.73245,0.8201883,219.926,280.88715,0.45757264,254.99529,289.78925,0.7367081,243.87729,333.08755,0.83353,287.7184,286.57132,0.6850975,277.64935,338.81888,0.5177484,310.75085,205.4447,0.43597496
1470,221.91484,291.51093,0.97779834,235.83694,258.40237,0.81171286,220.32483,275.63785,0.4029104,253.07086,288.05322,0.763662,244.53914,332.3158,0.83634454,287.26282,286.31924,0.7458304,277.92093,336.2455,0.5022004,310.73914,205.47194,0.43841872
1471,220.92592,290.7004,0.90414286,235.49564,256.9718,0.7574931,223.73225,265.05933,0.38861883,252.05107,288.58453,0.77024096,243.66742,331.50763,0.8143339,284.77625,282.40784,0.8006311,285.5402,328.1265,0.61677486,310.7262,205.48203,0.4384111
1472,220.01155,289.00763,0.87441546,235.58318,256.41248,0.77295256,222.88977,266.17618,0.39119044,251.34236,288.41507,0.7701559,243.12823,331.41278,0.75879043,285.5801,283.1915,0.8271644,285.6827,327.15744,0.6898698,310.7248,205.49838,0.43866143
1473,220.38596,289.2805,0.83181614,234.0347,255.88977,0.82198524,220.97722,264.44247,0.45119426,250.21335,288.06268,0.77872616,242.60956,330.63522,0.75581694,285.61462,283.3031,0.8284639,284.70657,326.18347,0.66078407,310.73572,205.49603,0.4379688
1474,216.04385,286.4222,0.84454995,234.69571,256.71735,0.83590543,217.25975,264.3767,0.50568897,247.6669,286.57214,0.7605614,239.93733,327.78082,0.8404234,285.01465,281.83487,0.8208757,281.87665,323.1748,0.5791949,310.77106,205.49385,0.43347937
1475,214.65222,280.8578,0.9393344,235.90675,252.2083,0.7748585,209.98714,266.9896,0.42756853,246.75839,282.92267,0.8245296,236.17319,324.21716,0.9883809,284.82883,280.72385,0.84208506,283.3889,318.8626,0.63218397,275.5204,372.12982,0.56948155
1476,213.92937,279.02832,0.9537796,235.8146,250.90366,0.7266501,231.83763,250.64906,0.45067346,246.08186,282.06354,0.8202951,235.09084,322.81378,0.9833553,284.8048,279.59317,0.81964326,280.8168,318.63553,0.612745,276.73383,371.98288,0.5850336
1477,213.0715,278.04117,1.0,233.87009,251.66687,0.85400885,224.827,254.19417,0.45695534,245.02122,281.70712,0.8605231,234.28864,322.86758,1.0,285.1721,278.85773,0.7719308,275.6704,323.88095,0.58229774,276.5294,371.93076,0.603946
1478,212.35164,277.84763,1.0,233.48264,252.3329,0.89569235,223.78915,254.52557,0.4502992,243.8536,281.75058,0.8771165,234.58879,323.27896,1.0,284.99536,278.5733,0.776525,280.13205,318.1726,0.55942774,277.27402,371.71292,0.6330792
1479,210.37825,276.4116,1.0,233.42964,251.82173,0.90152603,222.45616,252.22153,0.4810236,242.37971,280.79294,0.88999707,234.08188,323.0414,1.0,284.79913,278.2718,0.77958435,273.82843,323.96725,0.59054506,278.09534,371.48282,0.5671206
1480,209.26535,273.2013,1.0,235.79219,250.60274,0.80012214,224.19633,250.95483,0.5004141,241.64917,281.50916,0.89081424,232.91605,322.00452,0.95841825,282.942,278.40714,0.6358124,268.32205,329.00812,0.60397136,279.02155,371.11127,0.6399576
1481,210.32208,271.3645,0.9692517,240.86879,251.99503,0.77134645,227.01903,243.57414,0.5938606,241.21518,282.88867,0.9164739,231.27698,321.5876,0.90268725,282.7087,279.5048,0.5672914,267.61398,328.9807,0.59673107,278.5865,370.51242,0.6275558
1482,212.84007,268.93512,0.8567039,244.17485,253.27129,0.8200478,226.99982,241.4776,0.58445114,241.86978,283.67578,0.8862212,230.28833,321.55682,0.8668329,282.54648,280.9684,0.5679267,266.43185,328.94244,0.6272851,278.74426,370.90878,0.5882806
1483,214.24942,267.39142,0.82406396,246.48912,253.43724,0.87177855,229.22876,233.69405,0.6441995,241.79155,283.40094,0.85981405,226.80202,319.7005,0.8581649,281.8593,280.75607,0.53334373,263.42657,329.70068,0.6565477,278.21735,370.40845,0.5500587
1484,216.67596,264.37924,0.74350077,248.53622,252.1053,0.88197744,230.66708,234.72452,0.48551023,242.55028,282.66776,0.8359924,227.76828,316.48584,0.7740648,281.98773,280.261,0.5284109,263.1603,329.40582,0.684342,276.84283,369.4502,0.57124513
1485,219.11273,261.1536,0.8234011,250.94762,251.5309,0.9564042,233.84604,233.91371,0.5298615,240.72676,281.7409,0.86992913,226.00142,313.08563,0.6671909,282.18735,279.71704,0.6235674,263.49176,329.08307,0.67069083,277.80984,369.4524,0.58813643
1486,219.95532,258.37695,0.88351995,253.39677,249.96695,0.9792637,233.44754,235.77585,0.5495354,241.78441,280.65347,0.91017026,226.91267,312.86157,0.65214366,282.89883,279.7082,0.7485466,263.49274,328.25555,0.6936203,276.97653,368.7803,0.63695717
1487,220.65967,256.0586,0.8466453,253.50513,248.44138,0.8548843,238.46373,238.49312,0.4842606,242.14737,279.51968,0.92312866,225.91556,313.19962,0.6472939,282.81354,280.2981,0.74761254,262.91263,328.36105,0.6967084,276.3196,368.78696,0.6226652
1488,219.67747,255.08226,0.76236385,251.79536,248.26193,0.7998162,238.94322,239.34529,0.44782305,241.5722,278.66156,0.9067731,225.12155,312.67462,0.67341894,282.49716,278.0598,0.70802754,262.18842,326.6216,0.6895073,276.10403,368.43253,0.66444737
1489,221.54572,253.13312,0.86628574,252.2859,248.52293,0.8128425,240.6291,234.90797,0.5104396,241.83215,277.09198,0.9025901,225.91676,312.30838,0.6757397,282.78204,278.4442,0.72115064,262.38177,326.7277,0.6758353,276.41666,368.5712,0.6411379
1490,221.63393,251.32394,0.9083019,254.42462,248.69211,0.71835357,244.59064,229.01694,0.64021194,243.37494,276.20786,0.8829501,225.60591,310.97018,0.6977397,282.66125,279.615,0.80089307,262.10977,326.8137,0.69114226,276.73322,368.78934,0.6392946
1491,223.38225,251.40306,0.9265501,256.40985,247.73505,0.70331043,246.46185,228.02798,0.6408388,245.32535,276.02444,0.8522822,225.59758,311.52115,0.6915545,283.05624,280.89954,0.80804384,263.30624,328.4565,0.7400036,275.7329,368.8044,0.6176151
1492,226.70242,254.14743,0.9519581,257.37814,249.80983,0.80114573,246.83217,230.25577,0.60301334,247.04886,278.47998,0.81894046,225.13512,307.31332,0.63063866,283.37164,282.87027,0.8028829,262.59726,328.97638,0.7301453,277.24362,369.32565,0.5840683
1493,227.1579,255.84967,0.94759595,259.52817,254.15454,0.7963065,247.1641,225.2466,0.63712794,246.49243,281.08945,0.81687826,224.17322,308.62134,0.6680975,282.09088,283.4925,0.7686535,259.80743,329.27527,0.7964259,276.9181,369.3769,0.5781167
1494,227.28972,259.04144,0.85704637,261.26654,258.26355,0.61881936,246.97626,225.04205,0.5739645,246.54335,283.53586,0.83693004,224.88834,308.4641,0.6047179,281.1982,283.7173,0.58563244,257.47058,330.5073,0.7583215,278.12778,371.41647,0.5188213
1495,227.87949,259.96277,0.87052476,260.89743,259.3227,0.61918133,247.8964,224.43918,0.6337154,247.71048,285.03632,0.83718467,224.29764,307.38257,0.62104344,280.9648,285.29404,0.450563,257.5449,331.5886,0.72144496,278.1732,371.71732,0.48240104
1496,228.91016,260.85037,0.8946454,260.9051,260.5153,0.58251995,250.91893,226.49518,0.63132346,247.82237,286.1832,0.82390124,224.49802,307.6282,0.62508523,280.7953,285.53796,0.42107272,258.3626,331.8796,0.71843904,278.3801,371.36966,0.57207584
1497,230.38052,260.84708,0.94730186,262.0045,261.23087,0.6037643,252.03731,228.41518,0.6642312,247.706,286.8877,0.78613055,224.78206,307.52228,0.6196244,281.0988,285.4678,0.42331162,259.18524,332.28384,0.74552214,277.10056,371.6845,0.4835881
1498,230.45747,261.7159,0.93366253,262.8012,261.92273,0.59043777,253.5856,230.08226,0.6677292,247.29288,286.91656,0.7526524,225.31091,307.6191,0.6228481,281.876,285.22827,0.4871822,259.59882,333.04443,0.7537403,306.82687,177.64479,0.39090902
1499,232.43864,260.56647,0.9408648,266.10022,263.25095,0.6517317,255.74219,234.67513,0.760977,248.40533,287.98392,0.7547618,225.1628,308.96942,0.66100776,282.8436,287.8484,0.42171764,258.53632,334.92654,0.7296343,279.8172,371.80527,0.40693673
1500,235.64845,260.58914,0.87751746,266.57254,263.73248,0.654106,259.71454,238.92148,0.8146165,248.97455,288.7115,0.75564486,224.44846,308.37534,0.6369149,282.97897,289.19928,0.37317485,257.9133,335.65326,0.7218687,306.85742,177.62608,0.39415953
1501,237.17563,259.87054,0.8055513,265.5292,264.59143,0.7178884,262.4818,243.32718,0.669609,248.80988,286.8654,0.7319579,224.12508,308.4095,0.68639994,284.24927,298.4405,0.5351152,257.4717,335.80948,0.7303812,278.11533,372.9896,0.3466706
1502,241.01294,256.90695,0.8586333,268.96008,263.35757,0.7335513,266.68753,241.30571,0.56068665,250.18974,283.92877,0.79000765,223.58058,307.1222,0.7162264,284.6002,303.0678,0.5553071,256.85477,335.8614,0.71614224,277.41782,372.74823,0.42137507
1503,243.33281,253.98735,0.7983977,272.8267,261.49857,0.769275,267.9204,241.45895,0.5408689,251.15797,281.4551,0.80189127,223.88884,304.73874,0.6962618,283.62112,305.2468,0.60289156,254.70494,334.13428,0.7646901,307.48474,178.23216,0.31341052
1504,245.18568,251.27794,0.82279724,273.22992,259.6187,0.7851036,268.26306,240.40152,0.58464164,250.42043,279.8038,0.767172,224.02382,301.8701,0.7466444,285.13208,302.95557,0.64963907,254.28189,332.69144,0.8209202,307.43726,178.17741,0.30776525
1505,247.26334,248.01662,0.7887533,273.67584,255.89311,0.7923866,267.4791,240.98134,0.54166114,251.10614,277.21628,0.7560892,224.75034,298.37003,0.70379186,286.41458,301.15155,0.6400535,253.70944,331.87393,0.82858366,307.4611,178.22568,0.30438974
1506,247.37361,245.99814,0.82526004,272.2722,256.06927,0.84716827,266.33078,242.039,0.5192057,252.0463,275.55057,0.7549972,224.90657,296.67523,0.68423164,287.06604,300.4395,0.6127666,253.42607,330.49826,0.8184918,307.46863,178.2835,0.32665354
1507,248.5933,244.63487,0.7508082,275.9141,255.5071,0.9059646,265.5773,241.31238,0.55715984,252.89334,274.49347,0.7528481,224.33604,294.51422,0.72207075,286.6662,300.2248,0.6823109,252.68413,330.09265,0.8185539,307.44485,178.29886,0.32993117
1508,249.50482,245.10887,0.7504177,276.0168,255.67566,0.91839755,265.81207,241.92674,0.5574682,252.6999,274.68967,0.7515199,223.88373,292.91345,0.7439729,286.10132,299.90228,0.62780493,252.78043,330.2214,0.8055009,283.04752,371.4716,0.36445028
1509,247.304,245.10707,0.83152187,272.08044,255.992,0.81692433,266.4483,242.61678,0.5228552,251.02998,275.43307,0.726965,223.2336,293.68097,0.7262091,283.4892,300.3755,0.53520113,252.49905,329.83267,0.87424046,307.48068,178.24509,0.32403895
1510,247.55977,244.64838,0.81480604,275.74466,256.6711,0.78325826,270.26642,247.94125,0.39065194,250.8557,275.49005,0.70714504,222.84927,293.14224,0.72452724,280.36322,301.56342,0.6118903,252.4814,329.36438,0.88092023,307.52795,178.33765,0.3354153
1511,251.53802,243.3326,0.7484662,281.06015,258.28363,0.82879645,275.87128,247.71391,0.33452016,251.81279,273.15955,0.7668048,222.57152,291.69745,0.7771572,276.25903,304.3429,0.6266844,251.35782,327.5831,0.86169624,267.00836,364.63712,0.40292016
1512,255.86256,241.9291,0.7630102,280.857,259.1757,0.8164678,285.7524,240.86871,0.5037408,252.96191,270.35388,0.83832526,222.49582,289.84735,0.77826047,275.57764,305.17822,0.6918455,250.3596,326.2848,0.8303085,265.54993,363.61856,0.45884022
1513,258.41147,241.80841,0.8309551,282.1607,259.0192,0.86534405,287.87506,238.55206,0.5223013,255.21576,268.7999,0.8307112,222.56628,287.60788,0.7385987,275.36017,303.57428,0.67671573,248.42703,324.2769,0.7919385,259.9491,359.342,0.4730126
1514,261.78378,241.1993,0.8371606,284.89703,258.3999,0.8211146,291.57623,235.05618,0.5197798,257.50616,268.62292,0.7660967,223.41405,283.02136,0.7619493,274.69147,305.83423,0.7335898,244.18863,323.4792,0.7077772,258.19025,358.6709,0.43390208
1515,263.77646,240.55414,0.8160129,286.12543,258.31082,0.76687706,290.1441,234.73045,0.5288325,257.33426,269.7756,0.7722087,222.855,278.0161,0.6341437,277.30853,306.3853,0.7535879,238.04314,319.99286,0.8122948,306.89835,174.23395,0.35709843
1516,267.12918,239.32,0.7207255,289.96838,257.7739,0.8163626,297.0519,235.02992,0.562398,260.45502,269.2038,0.7425904,227.41405,268.01062,0.65566176,276.12546,308.0537,0.81866854,235.91212,315.12997,0.8575574,306.90784,174.07874,0.370972
1517,270.49542,240.70839,0.7727399,292.21292,259.8961,0.7576832,302.6061,237.80356,0.6159051,260.63812,268.32596,0.7663366,226.8731,268.0394,0.6716067,273.46756,308.34232,0.7558566,234.8551,312.15344,0.8555188,306.92245,174.15001,0.41605374
1518,273.69656,240.55199,0.8761632,293.73303,259.9939,0.826757,305.23462,236.06847,0.7129127,262.00684,266.6287,0.8268166,227.29884,262.8631,0.7714678,271.70282,308.6405,0.7667303,231.5911,309.7895,0.83601826,239.04218,352.14523,0.71509516
1519,275.75247,239.98985,0.8477593,294.67715,259.80664,0.81066597,306.0023,236.0251,0.7262865,262.83722,265.69623,0.8364518,227.54715,261.99185,0.8151067,271.14468,308.1069,0.74559003,231.77556,309.24048,0.8795504,238.49002,353.4723,0.66357845
1520,274.97003,239.97069,0.8607199,293.97177,260.47812,0.81184334,306.82867,238.53877,0.804526,262.17386,266.06476,0.8456415,227.53093,261.87686,0.82253754,269.35803,308.04898,0.7467826,230.95767,308.65436,0.85920596,238.69981,353.06805,0.69440156
1521,276.03552,240.53912,0.8916028,295.5185,262.90884,0.80148476,306.37823,245.68944,0.7438122,262.0015,267.34036,0.8495925,227.94408,261.36832,0.82090575,264.47217,309.24777,0.71350646,228.46535,307.8792,0.8662364,240.08401,353.9822,0.64573663
1522,276.82388,240.20842,0.8325063,295.3377,261.12778,0.76092446,304.44888,245.4972,0.7221915,262.0431,267.34238,0.8428716,226.52762,261.8291,0.79860073,267.5713,308.03918,0.6810589,228.18045,309.5622,0.86943835,240.656,355.46802,0.70836943
1523,279.1784,239.21736,0.75543845,297.62912,261.06552,0.7938756,303.9346,243.39476,0.76997393,264.80112,266.20267,0.76766723,229.20042,255.65228,0.73413897,266.91498,306.78973,0.6504269,227.83173,305.2886,0.8341933,242.30495,355.80142,0.68931466
