stem,state_0_frac,state_1_frac,state_2_frac,state_3_frac,state_4_frac,state_5_frac,state_6_frac,state_7_frac,state_8_frac,state_9_frac,state_10_frac,state_11_frac,state_12_frac,state_13_frac,state_14_frac,state_15_frac,state_16_frac,state_17_frac,state_18_frac,state_19_frac,state_20_frac,state_21_frac,state_22_frac,state_23_frac,state_24_frac,state_25_frac,state_26_frac,state_27_frac,state_28_frac,state_29_frac,state_30_frac,state_31_frac,state_32_frac,state_33_frac,state_34_frac,state_35_frac,state_36_frac,state_37_frac,state_38_frac,state_39_frac,state_40_frac,state_41_frac,state_42_frac,state_43_frac,state_44_frac,state_45_frac,state_46_frac,state_47_frac,state_48_frac,state_49_frac,state_50_frac,state_51_frac,state_52_frac,state_53_frac,state_54_frac,state_55_frac,state_56_frac,state_57_frac,state_58_frac,state_59_frac,state_60_frac,state_61_frac,state_62_frac,state_63_frac,state_64_frac,state_65_frac,state_66_frac,state_67_frac,filename,date,box,experiment,day,context,no_shock,animal_id,fear
20241119_Box_2_CFD_Day_4_(Context_B)_9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7098053352559481,0.0,0.014419610670511895,0.0,0.002883922134102379,0.018385003604902667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609228550829127,0.0,0.0032444124008651765,0.0,0.005046863734679163,0.0,0.0,0.0,0.0,0.004686373467916366,0.0,0.01910598413842826,0.0,0.0,0.001802451333813987,0.0,0.04938716654650324,0.0,0.0,0.0,0.0,0.0025234318673395817,0.0,0.0,0.0,0.0,0.003965392934390771,0.0,0.0,0.0010814708002883922,0.0,0.0010814708002883922,0.005407354001441961,0.0010814708002883922,20241119_Box_2_CFD_Day_4_(Context_B)_9004.mp4,20241119,2,CFD,4,B,no,9004,
20241119_Box_2_CFD_Day_4_(Context_B)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463541666666667,0.0,0.0,0.0,0.08854166666666667,0.0,0.0,0.0,0.028645833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.1796875,0.0,0.0,0.0,0.0,0.0026041666666666665,0.0,0.03125,0.0,0.0026041666666666665,0.0,0.11458333333333333,0.0026041666666666665,0.0,0.0,0.005208333333333333,0.028645833333333332,0.028645833333333332,0.0,0.0,0.0,0.005208333333333333,0.13541666666666666,20241119_Box_2_CFD_Day_4_(Context_B)_9006.mp4,20241119,2,CFD,4,B,no,9006,
20241119_Box_2_CFD_Day_4_(Context_B)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010207553589656345,0.001701258931609391,0.8067369853691732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023817625042531474,0.0006805035726437564,0.0,0.0,0.0,0.0,0.0,0.0,0.18747873426335487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241119_Box_2_CFD_Day_4_(Context_B)_9008.mp4,20241119,2,CFD,4,B,no,9008,
20241119_Box_2_CFD_Day_4_(Context_B)_9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241119_Box_2_CFD_Day_4_(Context_B)_9010.mp4,20241119,2,CFD,4,B,no,9010,
20241119_Box_2_CFD_Day_4_(Context_B)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022108843537414966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304421768707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017006802721088435,0.025510204081632654,0.10884353741496598,0.0,0.017006802721088437,0.0,0.2465986394557823,0.02891156462585034,0.01870748299319728,0.0,0.0,0.1360544217687075,0.0,0.006802721088435374,0.0,0.0,0.05952380952380952,0.011904761904761904,0.011904761904761904,20241119_Box_2_CFD_Day_4_(Context_B)_9012.mp4,20241119,2,CFD,4,B,no,9012,
20241119_Box_2_CFD_Day_4_(Context_B)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007861635220125786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110062893081761,0.006289308176100629,0.0,0.0,0.05345911949685535,0.0,0.589622641509434,0.0,0.0,0.0,0.0015723270440251573,0.0,0.0,0.0,0.0,0.0015723270440251573,0.0,0.03459119496855346,0.0,0.0,0.0,0.0,0.0015723270440251573,0.0,0.0,0.03459119496855346,0.0,0.0031446540880503146,0.0,0.0,0.0,0.0,0.01729559748427673,0.0,0.0,0.0031446540880503146,0.04874213836477988,0.029874213836477988,0.0959119496855346,0.0031446540880503146,20241119_Box_2_CFD_Day_4_(Context_B)_9014.mp4,20241119,2,CFD,4,B,no,9014,
20241119_Box_2_CFD_Day_4_(Context_B)_9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221419975932612,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009626955475330927,0.0,0.0024067388688327317,0.0,0.0,0.0,0.0,0.0,0.08543922984356198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02286401925391095,0.018050541516245487,0.0024067388688327317,0.0,0.0,0.06618531889290012,0.012033694344163659,0.0024067388688327317,0.0,0.0,0.05415162454873646,0.0,0.0024067388688327317,0.009626955475330927,0.013237063778580024,0.049338146811071,0.02045728038507822,0.006016847172081829,20241119_Box_2_CFD_Day_4_(Context_B)_9016.mp4,20241119,2,CFD,4,B,no,9016,
20241120_Box_1_CFD_Day_5_(Context_A)_9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016094420600858368,0.07296137339055794,0.0,0.0,0.0,0.0,0.0,0.0,0.011802575107296138,0.0,0.0,0.002145922746781116,0.08798283261802575,0.0,0.0,0.0,0.0,0.0,0.0,0.001072961373390558,0.0,0.11909871244635194,0.006437768240343348,0.0,0.0,0.05686695278969957,0.10836909871244635,0.0,0.0,0.003218884120171674,0.09334763948497854,0.30579399141630903,0.0,0.09763948497854077,0.016094420600858368,20241120_Box_1_CFD_Day_5_(Context_A)_9001.mp4,20241120,1,CFD,5,A,no,9001,
20241120_Box_1_CFD_Day_5_(Context_A)_9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_1_CFD_Day_5_(Context_A)_9003.mp4,20241120,1,CFD,5,A,no,9003,
20241120_Box_1_CFD_Day_5_(Context_A)_9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012254901960784314,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.1801470588235294,0.01715686274509804,0.0,0.004901960784313725,0.0,0.0,0.0,0.05024509803921569,0.0,0.0,0.0,0.028186274509803922,0.0,0.0,0.0,0.0,0.0,0.0,0.05024509803921569,0.0,0.15931372549019607,0.0,0.0,0.0,0.05514705882352941,0.18382352941176472,0.0024509803921568627,0.0012254901960784314,0.0,0.0661764705882353,0.04779411764705882,0.006127450980392157,0.056372549019607844,0.05514705882352941,20241120_Box_1_CFD_Day_5_(Context_A)_9005.mp4,20241120,1,CFD,5,A,no,9005,
20241120_Box_1_CFD_Day_5_(Context_A)_9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5472636815920398,0.0,0.008291873963515755,0.011608623548922056,0.001658374792703151,0.0,0.0,0.02321724709784411,0.0,0.11608623548922056,0.0,0.10613598673300166,0.0,0.0,0.014925373134328358,0.0,0.0,0.006633499170812604,0.0,0.0,0.0,0.0,0.03150912106135987,0.0,0.05306799336650083,0.011608623548922056,0.03316749585406302,0.0,0.0,0.001658374792703151,0.0,0.0,0.014925373134328358,0.001658374792703151,20241120_Box_1_CFD_Day_5_(Context_A)_9007.mp4,20241120,1,CFD,5,A,no,9007,
20241120_Box_1_CFD_Day_5_(Context_A)_9009,0.0,0.0,0.0,0.0,0.0,0.0,0.010466222645099905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357754519505234,0.0,0.0,0.0,0.0,0.0,0.0,0.03139866793529972,0.0,0.22359657469077068,0.012369172216936251,0.0,0.0,0.0,0.008563273073263558,0.0,0.0,0.0,0.0,0.0,0.0,0.015223596574690771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010466222645099905,0.016175071360608945,0.0,0.0,0.04281636536631779,0.0,0.003805899143672693,0.0,0.024738344433872503,0.0,0.0,0.0,0.05137963843958135,0.0009514747859181732,0.03330161750713606,0.23501427212178877,0.0009514747859181732,0.03425309229305423,0.0009514747859181732,20241120_Box_1_CFD_Day_5_(Context_A)_9009.mp4,20241120,1,CFD,5,A,no,9009,
20241120_Box_1_CFD_Day_5_(Context_A)_9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.001984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.1488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.001984126984126984,0.0,0.0,0.0,0.0,0.20833333333333334,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.09325396825396826,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.005952380952380952,0.0,0.005952380952380952,0.003968253968253968,0.0,0.007936507936507936,0.0,0.0,0.021825396825396824,0.05952380952380952,0.003968253968253968,0.09523809523809523,0.03968253968253968,0.005952380952380952,0.07539682539682539,0.1111111111111111,20241120_Box_1_CFD_Day_5_(Context_A)_9013.mp4,20241120,1,CFD,5,A,no,9013,
20241120_Box_1_CFD_Day_5_(Context_A)_9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011086474501108647,0.843680709534368,0.0,0.0,0.017738359201773836,0.0,0.0,0.0,0.03215077605321508,0.0,0.0,0.0,0.0,0.0,0.0,0.03436807095343681,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,0.0,0.0011086474501108647,0.0022172949002217295,0.011086474501108648,0.0066518847006651885,0.0,0.0022172949002217295,0.018847006651884702,0.0011086474501108647,0.0,0.02328159645232816,0.0022172949002217295,20241120_Box_1_CFD_Day_5_(Context_A)_9015.mp4,20241120,1,CFD,5,A,no,9015,
20241120_Box_1_CFD_Day_5_(Context_B)_9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020872865275142316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003795066413662239,0.14990512333965844,0.0,0.011385199240986717,0.0,0.056925996204933584,0.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.011385199240986717,0.003795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030360531309297913,0.0018975332068311196,0.0018975332068311196,0.11954459203036052,0.009487666034155597,0.0,0.13092979127134724,0.028462998102466792,20241120_Box_1_CFD_Day_5_(Context_B)_9001.mp4,20241120,1,CFD,5,B,no,9001,
20241120_Box_1_CFD_Day_5_(Context_B)_9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_1_CFD_Day_5_(Context_B)_9003.mp4,20241120,1,CFD,5,B,no,9003,
20241120_Box_1_CFD_Day_5_(Context_B)_9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_1_CFD_Day_5_(Context_B)_9005.mp4,20241120,1,CFD,5,B,no,9005,
20241120_Box_1_CFD_Day_5_(Context_B)_9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055309734513274336,0.011061946902654867,0.0,0.00995575221238938,0.0,0.6227876106194691,0.0,0.004424778761061947,0.0,0.0,0.0,0.084070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0,0.05309734513274336,0.016592920353982302,0.0,0.035398230088495575,0.0,0.04424778761061947,0.018805309734513276,0.0,0.0,0.0,0.05420353982300885,0.01991150442477876,0.0011061946902654867,0.00331858407079646,0.0011061946902654867,0.0,0.008849557522123894,0.004424778761061947,20241120_Box_1_CFD_Day_5_(Context_B)_9007.mp4,20241120,1,CFD,5,B,no,9007,
20241120_Box_1_CFD_Day_5_(Context_B)_9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0,0.0013333333333333333,0.0,0.0,0.0,0.8166666666666667,0.0,0.0,0.0026666666666666666,0.0,0.005333333333333333,0.0013333333333333333,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_1_CFD_Day_5_(Context_B)_9009.mp4,20241120,1,CFD,5,B,no,9009,
20241120_Box_1_CFD_Day_5_(Context_B)_9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_1_CFD_Day_5_(Context_B)_9011.mp4,20241120,1,CFD,5,B,no,9011,
20241120_Box_1_CFD_Day_5_(Context_B)_9013,0.0,0.0,0.0,0.0,0.0,0.0,0.015657620041753653,0.0,0.0,0.0,0.0010438413361169101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005219206680584551,0.0,0.0,0.3778705636743215,0.0,0.003131524008350731,0.0,0.016701461377870562,0.0020876826722338203,0.0,0.0,0.09290187891440502,0.0,0.0,0.0,0.0,0.0,0.0,0.03653444676409186,0.0,0.0,0.0,0.0,0.0,0.024008350730688934,0.029227557411273485,0.0824634655532359,0.0,0.15866388308977036,0.022964509394572025,0.0041753653444676405,0.0,0.0,0.05323590814196242,0.005219206680584551,0.0020876826722338203,0.003131524008350731,0.0,0.03653444676409186,0.009394572025052192,0.017745302713987474,20241120_Box_1_CFD_Day_5_(Context_B)_9013.mp4,20241120,1,CFD,5,B,no,9013,
20241120_Box_1_CFD_Day_5_(Context_B)_9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436123348017621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977973568281938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004845814977973568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003964757709251102,0.0,0.0,0.0,0.0,0.000881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019383259911894272,0.0004405286343612335,0.0,0.000881057268722467,0.0,0.022466960352422908,0.0052863436123348016,0.0004405286343612335,20241120_Box_1_CFD_Day_5_(Context_B)_9015.mp4,20241120,1,CFD,5,B,no,9015,
20241120_Box_2_CFD_Day_5_(Context_A)_9002,0.0,0.0,0.0,0.8682692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003205128205128205,0.0,0.0,0.0,0.11923076923076924,0.0,0.004166666666666667,0.001282051282051282,0.0,0.0,0.000641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003205128205128205,20241120_Box_2_CFD_Day_5_(Context_A)_9002.mp4,20241120,2,CFD,5,A,no,9002,
20241120_Box_2_CFD_Day_5_(Context_A)_9004,0.009664948453608248,0.0,0.9036726804123711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.005798969072164949,0.0,0.0,0.0,0.0,0.0,0.010631443298969073,0.0,0.001288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586340206185567,0.0,0.00032216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.0,0.005798969072164949,0.0009664948453608248,20241120_Box_2_CFD_Day_5_(Context_A)_9004.mp4,20241120,2,CFD,5,A,no,9004,
20241120_Box_2_CFD_Day_5_(Context_A)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18802395209580838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005988023952095808,0.0,0.0,0.035329341317365266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005988023952095808,0.0,0.0,0.011976047904191617,0.017365269461077845,0.0011976047904191617,0.0,0.0011976047904191617,0.005389221556886228,0.518562874251497,0.0,0.038922155688622756,0.003592814371257485,0.0281437125748503,0.03772455089820359,0.10538922155688622,20241120_Box_2_CFD_Day_5_(Context_A)_9006.mp4,20241120,2,CFD,5,A,no,9006,
20241120_Box_2_CFD_Day_5_(Context_A)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01022604951560818,0.21959095801937567,0.643702906350915,0.002152852529601722,0.0,0.0,0.0,0.0,0.001076426264800861,0.0,0.008073196986006458,0.0,0.0005382131324004305,0.0,0.0,0.011302475780409042,0.0,0.0,0.0,0.0,0.0,0.001076426264800861,0.0005382131324004305,0.0,0.0,0.0,0.0,0.0005382131324004305,0.0,0.0,0.014531754574811625,0.06942949407965554,0.0,0.017222820236813777,0.0,20241120_Box_2_CFD_Day_5_(Context_A)_9008.mp4,20241120,2,CFD,5,A,no,9008,
20241120_Box_2_CFD_Day_5_(Context_A)_9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012128325508607199,0.0,0.0,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02621283255086072,0.0,0.04225352112676056,0.0,0.16118935837245696,0.0,0.036384976525821594,0.0,0.004303599374021909,0.0,0.0003912363067292645,0.044209702660406885,0.0011737089201877935,0.07589984350547731,0.03442879499217527,0.3826291079812207,0.0003912363067292645,0.027386541471048513,0.14945226917057902,20241120_Box_2_CFD_Day_5_(Context_A)_9010.mp4,20241120,2,CFD,5,A,no,9010,
20241120_Box_2_CFD_Day_5_(Context_A)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443381672323357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000308546744831842,0.0,0.0,0.0,0.028077753779697623,0.0,0.0,0.0,0.0,0.0,0.0,0.000617093489663684,0.0,0.0,0.0,0.3033014501697007,0.0,0.0,0.000617093489663684,0.029003394014193152,0.0,0.002468373958654736,0.13483492749151496,0.0021598272138228943,0.0,0.016044430731255787,0.011107682813946312,0.0,0.000617093489663684,0.0046282011724776305,0.000617093489663684,0.009873495834618945,0.005553841406973156,0.006788028386300524,20241120_Box_2_CFD_Day_5_(Context_A)_9012.mp4,20241120,2,CFD,5,A,no,9012,
20241120_Box_2_CFD_Day_5_(Context_A)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009779951100244498,0.07481662591687041,0.0004889975550122249,0.0,0.0009779951100244498,0.5066014669926651,0.0,0.0,0.0,0.004400977995110024,0.0004889975550122249,0.0004889975550122249,0.0034229828850855745,0.0,0.0,0.0,0.0004889975550122249,0.0004889975550122249,0.0,0.0,0.0024449877750611247,0.0,0.0,0.0009779951100244498,0.0,0.001466992665036675,0.0,0.0,0.0,0.0,0.0,0.0,0.02787286063569682,0.006845965770171149,0.04841075794621027,0.0019559902200488996,0.0,0.018092909535452322,0.0,0.003911980440097799,0.0,0.0,0.013202933985330073,0.10073349633251834,0.003911980440097799,0.030317848410757946,0.03569682151589242,0.0,0.03276283618581907,0.07775061124694377,20241120_Box_2_CFD_Day_5_(Context_A)_9014.mp4,20241120,2,CFD,5,A,no,9014,
20241120_Box_2_CFD_Day_5_(Context_A)_9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476128188358404,0.0,0.0,0.0,0.0,0.0013080444735120995,0.0032701111837802484,0.0,0.0,0.0,0.005232177894048398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07455853499018966,0.0,0.0,0.0,0.04970568999345978,0.0,0.002616088947024199,0.0,0.0,0.011772400261608895,0.0,0.0006540222367560497,0.0013080444735120995,0.0,0.0,0.001962066710268149,0.0,20241120_Box_2_CFD_Day_5_(Context_A)_9016.mp4,20241120,2,CFD,5,A,no,9016,
20241120_Box_2_CFD_Day_5_(Context_B)_9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009818360333824251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009818360333824251,0.0,0.0,0.0,0.0,0.0029455081001472753,0.0,0.0,0.0,0.0,0.0004909180166912126,0.0,0.9823269513991163,0.003436426116838488,0.008836524300441826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9002.mp4,20241120,2,CFD,5,B,no,9002,
20241120_Box_2_CFD_Day_5_(Context_B)_9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002352018816150529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431203449627597,0.0,0.012544100352802822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007840062720501764,0.9517836142689141,0.027832222657781264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003920031360250882,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9004.mp4,20241120,2,CFD,5,B,no,9004,
